cluster_id,cluster_type,parent_macro_cluster_id,centroid_json,weight,radius,sample_message,region,persona,fraud_type,created_at,updated_at
8a408d6f-2f57-4ea1-9d6a-24ff515e4c71,micro,macro-1779,"[0.21151858568191528, 0.004876464605331421, -0.043642494827508926, -0.07300879061222076, -0.0013428200036287308, -0.23976434767246246, 0.06364378333091736, -0.010453391820192337, 0.2897638976573944, -0.008464723825454712, -0.02153151109814644, -0.03595535457134247, -0.08028679341077805, 0.0007851831614971161, 0.11799890547990799, -0.018228581175208092, 0.2165384292602539, 0.12250301986932755, 0.20684169232845306, 0.14555683732032776, 0.0709175318479538, -0.08572927117347717, -0.05270703136920929, 0.014913804829120636, 0.020826108753681183, 0.06438115239143372, 0.011688413098454475, -0.004999779164791107, 0.0558166541159153, 0.0366443395614624, 0.04029865190386772, 0.2033000886440277, 0.043431784957647324, 0.07990044355392456, -0.06639037281274796, -0.02574477344751358, -0.03483612462878227, -0.08571445941925049, -0.03726246953010559, 0.13546675443649292, -0.00025482475757598877, -0.08097365498542786, 0.009005147963762283, -0.13111761212348938, 0.014632913284003735, 0.055094748735427856, 0.018157999962568283, -0.005635898560285568, -0.014511561021208763, 0.020117618143558502, -0.0214536190032959, -0.003179725259542465, -0.018381446599960327, 0.009750738739967346, -0.04301311448216438, 0.06928148120641708, -0.00921495258808136, 0.0046850405633449554, -0.07488904893398285, 0.01876320317387581, -0.028754448518157005, -0.06107756122946739, 0.02084779366850853, -0.03752105310559273, 0.03232254460453987, 0.014865659177303314, 0.023737572133541107, -0.021062521263957024, 0.006404506973922253, -0.003111947327852249, -0.01660158485174179, 0.0007796641439199448, -0.04026350751519203, 0.013929693028330803, 2.089077586206897, 0.7440169491525419, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.35,"INR 5000 was debited from your ICICI Bank account. If this was not done by you, secure your account now. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] ICICI_Verify.apk 14 MB . APK",Punjab,general,bank_alert,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
966f167e-f232-41ff-beb5-df788a401096,micro,macro-35,"[-0.0998903140425682, -0.08140286803245544, -0.21462006866931915, 0.1936831921339035, -0.10871980339288712, 0.382382333278656, 0.3007473945617676, 0.0873941034078598, -0.02620851621031761, 0.18248602747917175, -0.09003904461860657, -0.0018998831510543823, 0.12905371189117432, -0.02130116894841194, -0.08222156763076782, -0.22356414794921875, 0.054506681859493256, 0.13780847191810608, -0.02280430495738983, -0.11682671308517456, 0.16833773255348206, 0.13202285766601562, 0.31210386753082275, -0.12492778152227402, -0.25118476152420044, -0.10552016645669937, -0.04640485346317291, 0.09231805801391602, -0.04196280241012573, -0.020775146782398224, 0.04951253533363342, 0.08831790834665298, -0.012368828058242798, 0.1268942952156067, -0.1244514137506485, 0.0030166059732437134, -0.007559370715171099, 0.08363425731658936, -0.13265152275562286, -0.0710829347372055, -0.0024658143520355225, 0.019228875637054443, 0.028685685247182846, -0.006587769836187363, -0.014709603041410446, -0.0003862837329506874, 0.005589418113231659, -0.023746788501739502, 0.047115810215473175, 0.03868081793189049, -0.01244819164276123, -0.05137331783771515, 0.031047329306602478, 0.028576403856277466, -0.05104746297001839, 0.01361776888370514, -0.001031041145324707, 0.04397205263376236, 0.009845536202192307, 0.004250403493642807, 0.013581499457359314, -0.044604863971471786, -0.039030056446790695, 0.00025944784283638, -0.00990048423409462, 0.022642124444246292, -0.005302771460264921, 0.002283511683344841, -0.014389081858098507, -0.001479167491197586, -0.023005880415439606, -0.032789431512355804, 0.013852045871317387, 0.009730534628033638, 0.9383620689655174, 0.8887033898305085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.35,"ਪਿਆਰੇ ਗਾਹਕ, Netflix: Your membership has expired. ਕਿਰਪਾ ਕਰਕੇ ਅੱਜ ਹੀ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। netflix-update-app.xyz Netflix_Update.apk",Telangana,general,generic_phishing,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
fd45f3e8-be4b-4462-a465-d7cd50b70d97,micro,macro-16,"[0.23884359002113342, -0.10080075263977051, -0.047108981758356094, 0.2153007984161377, -0.3596077859401703, 0.38166171312332153, 0.17390772700309753, -0.019540492445230484, 0.12050620466470718, -0.14024275541305542, -0.2567858099937439, 0.06830345094203949, -0.3335256576538086, 0.15587715804576874, -0.07679334282875061, 0.01877211034297943, 0.05638859421014786, 0.09276283532381058, 0.02633535861968994, 0.0715673640370369, -0.00029327720403671265, -0.10564319789409637, -0.055936314165592194, 0.010813429951667786, 0.05220869183540344, 0.029544077813625336, -0.07136701047420502, -0.015009835362434387, 0.06603914499282837, 0.05414712056517601, 0.006386370398104191, 0.003766931127756834, 0.04362194240093231, 0.028005387634038925, -0.0665917918086052, -0.06926395744085312, 0.08950307965278625, 0.006114743649959564, -0.00793205201625824, 0.04978560656309128, -0.011460870504379272, -0.04980254918336868, -0.04801364615559578, -0.00028382614254951477, 0.015215948224067688, 0.02324981987476349, 0.0231691412627697, 0.0013061091303825378, 0.012221647426486015, 0.014137273654341698, -0.005363278090953827, -0.008453169837594032, -0.031022176146507263, 0.015925586223602295, -0.01511094719171524, 0.010094303637742996, 0.03212803974747658, -0.01761637255549431, -0.0023754145950078964, -0.006992194801568985, 0.022517193108797073, -0.020472057163715363, 0.012702669948339462, -0.009005052968859673, -0.011637311428785324, -0.01699518784880638, -0.01945231482386589, -0.014275316148996353, 0.008418974466621876, 0.0063774362206459045, -0.01348910667002201, -0.01767069660127163, -0.003064890159294009, 0.00556018203496933, 1.7540258620689653, 1.0971355932203395, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,Your ICICI Bank KYC will expire in 24 hours. Update here: http://kyc-update941.com,Uttar Pradesh,student,aadhaar_kyc,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
79e31156-2e12-4dc1-b61a-cc39613b7f0c,micro,macro-1780,"[0.06518588215112686, -0.3173316717147827, -0.09251737594604492, -0.011037424206733704, 0.00230445247143507, 0.520277738571167, -0.004486139863729477, -0.15882615745067596, 0.08117645233869553, -0.00193086639046669, -0.11048391461372375, 0.035745568573474884, 0.21184484660625458, -0.05385063961148262, -0.00032702088356018066, -0.10138121247291565, 0.1002504900097847, 0.242792546749115, -0.06743542850017548, -0.042904507368803024, 0.13840508460998535, 0.12429073452949524, 0.2632867097854614, -0.11980891972780228, -0.16664129495620728, -0.04965197294950485, -0.06385090947151184, 0.10702186822891235, -0.0024833008646965027, -0.018957611173391342, 0.08659664541482925, 0.09931397438049316, -0.0626349076628685, 0.05062563717365265, -0.0831725224852562, 0.05257004499435425, 0.0869767963886261, 0.03721436485648155, -0.02379797399044037, -0.021957308053970337, -0.0617845356464386, -0.04185764119029045, 0.0607578344643116, -0.07914005219936371, 0.049160245805978775, -0.05357009172439575, 0.025116559118032455, -0.04785711318254471, 0.05144890397787094, 0.016041576862335205, -0.10598301142454147, -0.04838721826672554, 0.002034686505794525, 0.023567765951156616, -0.004100233316421509, -0.02071813866496086, 0.015057258307933807, 0.014631375670433044, 0.039549604058265686, -0.031974464654922485, 0.01909889280796051, -0.01824192702770233, 0.015921402722597122, -0.01209334284067154, -0.03870172053575516, 0.0576743483543396, 0.006275280844420195, 0.04539072886109352, -0.07096235454082489, -0.021130409091711044, -0.042732223868370056, -0.005354480817914009, -0.023963386192917824, 0.0017488449811935425, 1.7540258620689653, 1.0971355932203395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,"Priya Grahak, Netflix: Aapki membership expire ho gayi hai. aaj hi jawab de, nahi to aapka account block ho jayega. Niche diye link se app install kare. netflix-update-app.xyz Netflix_Update.apk",Uttar Pradesh,student,generic_phishing,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
972f6921-f8aa-4fc5-8896-9de348e499ca,micro,macro-1781,"[0.12035148590803146, 0.1587347686290741, 0.22767391800880432, -0.09834638237953186, -0.1450386345386505, -0.07523781061172485, 0.15312154591083527, 0.12279203534126282, 0.1871781349182129, 0.2027132213115692, 0.13368888199329376, -0.16518327593803406, -0.012780163437128067, -0.011414064094424248, -0.045603737235069275, 0.13885697722434998, 0.013520978391170502, 0.13527393341064453, 0.04801774024963379, -0.009954705834388733, -0.013882920145988464, -0.0641331672668457, -0.031318601220846176, -0.19951078295707703, 0.050232551991939545, -0.017178118228912354, -0.12508700788021088, -0.006865173578262329, 0.04075368866324425, -0.030553283169865608, -0.03965165093541145, -0.03546859323978424, 0.0787285789847374, 0.12846659123897552, 0.17179043591022491, -0.012258060276508331, -0.03595936298370361, 0.045985255390405655, 0.0072485655546188354, -0.001139029860496521, -0.05197326838970184, -0.04733002930879593, 0.020715396851301193, -0.04430758208036423, 0.049624357372522354, -0.11453260481357574, -0.038468047976493835, 0.044520895928144455, 0.015408778563141823, -0.028640292584896088, 0.0008940771222114563, 0.0768095999956131, -0.02034299075603485, 0.031589776277542114, 0.009644858539104462, -0.11057820916175842, -0.02717144787311554, 0.02651330456137657, -0.004821836948394775, 0.0550822950899601, -0.03345055878162384, 0.05727626383304596, -0.026522042229771614, -0.02723037824034691, -0.04223313182592392, 0.010161187499761581, 0.01900801993906498, 0.0038643106818199158, 0.007600593380630016, -0.02388942614197731, -0.02429245412349701, 0.03333156555891037, 0.02554367110133171, -0.010011333972215652, 1.6934913793103448, 2.0115423728813555, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,"आदरणीय ग्राहक, You have received a cashback of Rs 50000 from Paytm Cashback. कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] Paytm_Cashback.apk 14 MB . APK",Assam,student,bank_alert,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
a8a6d732-ebdb-4c14-99e8-650c53cc435f,micro,macro-1328,"[0.05528499186038971, 0.024027332663536072, 0.13329194486141205, -0.16271847486495972, -0.014889443293213844, -0.0336918979883194, 0.14665456116199493, -0.0028781071305274963, 0.2864667773246765, 0.05747783184051514, 0.16104884445667267, -0.11258145421743393, -0.04210413247346878, -0.1354563981294632, 0.02484138309955597, 0.06938281655311584, -0.19475612044334412, 0.07752614468336105, 0.06518353521823883, -0.026642359793186188, 0.10887143760919571, -0.2477608323097229, 0.04249930754303932, -0.07745567709207535, -0.021529506891965866, 0.052731748670339584, -0.05516209453344345, -0.09726456552743912, 0.10139645636081696, 0.12619921565055847, 0.09022434800863266, -0.11750755459070206, 0.06258516758680344, 0.09908038377761841, 0.14418692886829376, 0.03575942665338516, 0.014370955526828766, 0.004773478955030441, 0.03482264280319214, 0.0004609823226928711, 0.09569589793682098, 0.0889037624001503, 0.06652429699897766, -5.6959688663482666e-05, 0.015771839767694473, -0.08219273388385773, 0.058998953551054, 0.057580772787332535, -0.06170790642499924, 0.016689013689756393, 0.035704150795936584, 0.0404784195125103, 0.08325087279081345, -0.09872084856033325, -0.030436307191848755, -0.045769304037094116, -0.04490290582180023, 0.038927704095840454, 0.015597708523273468, 0.025806311517953873, 0.06317777931690216, -0.03145549073815346, -0.027365393936634064, -0.04672090709209442, 0.008983245119452477, 0.012721728533506393, 0.017298102378845215, -0.022227952256798744, 0.025000039488077164, 0.014804407954216003, 0.060117170214653015, -0.0543220117688179, -0.0013544007670134306, 0.01789115183055401, 1.7540258620689653, 1.0971355932203395, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0]",1,0.35,"You have received a cashback of Rs 2000 from PhonePe Rewards. कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। कृपया संलग्न फ़ाइल देखें और आगे बढ़ने हेतु उसे खोलें। [अग्रेषित] PhonePe_Reward.apk 14 MB . APK",Uttar Pradesh,business_owner,bank_alert,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
5a1ef4d9-1ed2-45b4-bc1e-176b2730714f,micro,macro-15,"[0.0835060104727745, -0.0704963207244873, 0.28899359703063965, -0.004033228848129511, 0.11351671814918518, 0.07810674607753754, 0.005013164132833481, 0.4221508502960205, -0.26765474677085876, 0.14934779703617096, -0.015497222542762756, -0.2077113389968872, 0.11040255427360535, 0.11862233281135559, -0.14362627267837524, 0.18498225510120392, 0.12871018052101135, 0.07306387275457382, -0.0504329651594162, -0.003950256854295731, 0.0719212144613266, -0.008703913539648056, -0.047900713980197906, 0.00528658926486969, 0.057514287531375885, -0.054261788725852966, -0.0151435025036335, -0.012341052293777466, -0.05152585357427597, 0.10541936010122299, 0.03400660306215286, -0.024378247559070587, -0.0032867509871721268, 0.0031209997832775116, -0.03610344976186752, -0.035140909254550934, 0.015262370929121971, 0.017196130007505417, 0.0849107950925827, -0.07726763188838959, -0.015709221363067627, 0.03586440533399582, 0.0028124619275331497, 0.04159614443778992, 0.036191489547491074, -0.02315441146492958, -0.026862069964408875, -0.021171636879444122, -0.05944979935884476, -0.009978150017559528, 0.030139457434415817, 0.022987890988588333, -0.05656839907169342, -0.002300262451171875, 0.06479635834693909, -0.00439612939953804, -0.0010749474167823792, 0.0805554911494255, -0.031238235533237457, -0.02344328537583351, -0.005759194493293762, -0.0030609415844082832, 0.030795544385910034, -0.005543583072721958, -0.00946368183940649, 1.1339783668518066e-05, -0.029276525601744652, -0.04931192845106125, 0.00013892445713281631, -0.008641120046377182, -0.027928777039051056, -0.023026229813694954, -0.02683805674314499, 0.0580010786652565, 0.5674741379310345, 1.039889830508475, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,"Hello Rajesh, your FEDEX package with tracking code GB-3558-H43 is waiting for you to set delivery preferences: bedy13.com/update",Tamil Nadu,student,parcel_delivery,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
06a0d49e-432d-4fed-9ac8-87f07c358c68,micro,macro-76,"[0.03268997371196747, -0.2956445813179016, -0.11212038993835449, 0.14200906455516815, -0.01032540388405323, 0.14987237751483917, 0.23112528026103973, -0.10189895331859589, 0.17374831438064575, 0.11507423967123032, 0.021112218499183655, 0.004443131387233734, 0.31318044662475586, -0.1522120237350464, -0.18168875575065613, -0.29649391770362854, -0.007224388420581818, 0.048112787306308746, 0.1383616179227829, 0.03558662533760071, 0.05207877978682518, 0.05726247280836105, 0.018872801214456558, -0.14945921301841736, 0.15982934832572937, 0.1484234631061554, -0.02671484649181366, -0.043955691158771515, -0.004552601836621761, -0.17381326854228973, 0.05028122290968895, 0.10169986635446548, -0.05452001839876175, -0.04615619778633118, 0.025115156546235085, 0.015175901353359222, -0.012239660136401653, -0.013282781466841698, 0.11978566646575928, 0.010298863053321838, 0.015983358025550842, 0.016233332455158234, -0.11913058161735535, 0.006179124116897583, -0.04266582056879997, 0.0738455206155777, -0.009181667119264603, 0.027691621333360672, -0.009674469009041786, 0.04648345708847046, 0.051782120019197464, 0.049854524433612823, 0.05085664987564087, -0.026880502700805664, 0.03467273712158203, 0.022367093712091446, -0.03782571107149124, 0.03596816211938858, -0.043765727430582047, 0.03804457560181618, -0.00921706110239029, -0.03748127073049545, 0.006627945229411125, 0.0117527786642313, -0.013981828466057777, 0.012393776327371597, 0.006387937348335981, 0.01708507351577282, -0.004998561926186085, -0.017558325082063675, 0.0025953277945518494, -0.02142542041838169, -0.008660024963319302, -0.00700557604432106, 1.7540258620689653, 1.0971355932203395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0]",1,0.35,"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Disney+ Hotstar: Your membership has expired. ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਖਾਤਾ ਬਲਾਕ ਹੋ ਜਾਵੇਗਾ। ਕਿਰਪਾ ਕਰਕੇ ਨੱਥੀ ਫਾਈਲ ਦੇਖੋ ਅਤੇ ਅੱਗੇ ਵਧਣ ਲਈ ਇਸਨੂੰ ਖੋਲ੍ਹੋ। [ਅੱਗੇ ਭੇਜਿਆ] Hotstar_Renew.apk 14 MB . APK",Uttar Pradesh,general,generic_phishing,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
825ac0de-fd44-4172-ac3b-09b15c726473,micro,macro-552,"[0.06642717868089676, -0.08370791375637054, 0.10926206409931183, 0.01227814145386219, -0.026733288541436195, 0.15648998320102692, -0.03166996315121651, 0.23389114439487457, -0.1022973507642746, 0.20320704579353333, -0.09934663772583008, 0.032217592000961304, 0.15153448283672333, -0.07070623338222504, 0.08469264954328537, -0.002850692719221115, -0.22781741619110107, 0.038237087428569794, -0.05303935706615448, 0.12180937081575394, 0.11199197173118591, 0.04250733554363251, 0.030985653400421143, 0.11489516496658325, 0.13459378480911255, -0.15452522039413452, 0.14616727828979492, 0.15019965171813965, 0.028109803795814514, 0.014512088149785995, -0.07137571275234222, 0.06369078904390335, 0.160690575838089, 0.12078196555376053, -0.025050349533557892, 0.04632067307829857, -0.05753760412335396, 0.000275585800409317, 0.022327333688735962, 0.10143560916185379, 0.045808255672454834, 0.08647734671831131, 0.00028653815388679504, 0.09066614508628845, 0.026885587722063065, -0.0757686048746109, -0.0012082047760486603, 0.07492458820343018, 0.09572980552911758, 0.11417576670646667, -0.03875058889389038, 0.021617509424686432, -0.043590202927589417, -0.12096673250198364, -0.11591500043869019, 0.08698537945747375, 0.02637103945016861, 0.032292433083057404, -0.0787857323884964, 0.13243724405765533, -0.037577077746391296, -0.05611429736018181, -0.026774868369102478, -0.05128735676407814, -0.038486599922180176, 0.062315791845321655, 0.09086095541715622, 0.06630490720272064, 0.0010871216654777527, -0.05383812263607979, -0.058520086109638214, 0.03973040729761124, 0.03745320066809654, -0.06457198411226273, 0.557896551724138, 0.8131016949152542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35]",1,0.35,Flipkart ऑर्डर अपडेट: पता समस्या के कारण पार्सल रुका। वेरीफाई करें: cutt.ly/2wR4kLm,Karnataka,homemaker,ecommerce_discount,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
1f72a1c3-fae6-418c-a6d6-b4291ab7bd5f,micro,macro-1782,"[0.37416961789131165, -0.06706724315881729, -0.22251875698566437, -0.0017990391934290528, -0.08465509861707687, -0.0035415738821029663, 0.034484948962926865, -0.012067057192325592, 0.0161539688706398, 0.013887081295251846, 0.14731785655021667, 0.2561992108821869, 0.15565992891788483, -0.1794181913137436, 0.09381218999624252, 0.09694361686706543, -0.02694624662399292, 0.08289746195077896, -0.06232156604528427, 0.10554496198892593, -0.07192389667034149, 0.03184561803936958, -0.00547114759683609, 0.16591715812683105, -0.04587254673242569, 0.10882637649774551, 0.03318466618657112, -0.010601453483104706, 0.038018085062503815, 0.10775332897901535, -0.12023456394672394, 0.026354454457759857, 0.022034775465726852, 0.0757681280374527, -0.028900425881147385, -0.00755590945482254, 0.08719481527805328, 0.06964462995529175, 0.08686137199401855, -0.07252983748912811, -0.1106434017419815, 0.024537406861782074, -0.15209060907363892, -0.005147803574800491, -0.034162964671850204, -0.025086045265197754, 0.01934269443154335, -0.09211651980876923, 0.029647810384631157, 0.011784565635025501, 0.0644700899720192, -0.05886349081993103, -0.026373177766799927, -0.08518461883068085, -0.006606407463550568, 0.0520172193646431, -0.03192232549190521, -0.02092028222978115, 0.18680807948112488, -0.014326423406600952, 0.04230140149593353, 0.07390400022268295, 0.0011383872479200363, -0.11586025357246399, 0.023609748110175133, 0.10636299848556519, 0.03823736682534218, 0.03978566825389862, -0.07446318864822388, 0.10057072341442108, -0.01528860256075859, 0.16334891319274902, 0.018548432737588882, -0.005572207272052765, 1.084137931034483, 0.41336440677966135, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0]",1,0.35,"প্রিয় গ্রাহক,
Your IDBI account will be suspended due to unusual login activity.
অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে।
Call our representative back to complete verification.",Maharashtra,salaried_professional,bank_alert,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
f894ed2a-582f-4af3-8ea7-47e7653a3fac,micro,macro-1783,"[-0.1072617694735527, 0.3743983507156372, 0.07637673616409302, -0.06200311332941055, -0.02691531740128994, 0.1281963735818863, 0.18901266157627106, 0.06928087770938873, 0.09990022331476212, -0.05820314586162567, -0.17660009860992432, -0.03687369078397751, -0.20890478789806366, -0.2004704773426056, 0.11473637074232101, 0.1297006756067276, 0.15359634160995483, 0.03647579997777939, 0.028350815176963806, -0.23904725909233093, -0.00492527149617672, -0.003138359636068344, -0.00235105212777853, 0.003326229751110077, -0.09538080543279648, 0.12005868554115295, -0.005431815981864929, -0.017830923199653625, 0.03166641667485237, -0.10851817578077316, 0.0027249297127127647, -0.08651942014694214, -0.052247993648052216, 0.0363955982029438, -0.034491799771785736, 0.023043550550937653, 0.03067854605615139, -0.11789286136627197, 0.06339672207832336, 0.09435107558965683, 0.037381142377853394, 0.13536390662193298, -0.024303708225488663, -0.01833692565560341, -0.11524386703968048, -0.022861819714307785, -0.0463082380592823, -0.08247438073158264, 0.007530199363827705, 0.003025510348379612, -0.06570158153772354, 0.005625475198030472, 0.08936984837055206, 0.08224902302026749, 0.07239525020122528, -0.015683576464653015, -0.0008561015129089355, 0.03436955064535141, 0.057051073759794235, -0.06683258712291718, -0.047378525137901306, 0.012548348866403103, 0.01824941113591194, 0.021287184208631516, 0.004695652052760124, -0.11625547707080841, 0.02650364674627781, 0.006838837638497353, 0.009519966319203377, 0.023151326924562454, -0.023193534463644028, 0.012162143364548683, 0.032632015645504, 0.00426657497882843, 2.377905172413793, 0.5760423728813565, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,"प्रिय ग्राहक, Income Tax Department: तुम्ही रु 25000 परतावा मिळण्यास पात्र आहात. कृपया त्वरित कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. incometax-refund.xyz TaxRefund_IT.apk",Jammu and Kashmir,student,tax_refund,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
12529295-2df2-43c0-8a3a-ac28034d45f9,micro,macro-431,"[-0.0970761850476265, 0.05103312432765961, 0.21645428240299225, -0.08579020947217941, -0.08466410636901855, -0.004437386989593506, 0.15648804605007172, -0.12419894337654114, 0.03562748059630394, -0.19354233145713806, 0.06222473457455635, -0.2236669659614563, -0.18649797141551971, -0.07714056223630905, -0.08853462338447571, 0.024427663534879684, 0.1532043218612671, 0.03426241874694824, -0.10938895493745804, -0.019386466592550278, 0.12252255529165268, -0.013070669025182724, 0.041433386504650116, 0.08481071144342422, 0.12389902025461197, -0.0748903676867485, 0.09469519555568695, -0.1937609612941742, -0.1630024015903473, -0.08721114695072174, 0.08445018529891968, -0.10078223794698715, -0.000463239848613739, -0.1083996444940567, -0.06771692633628845, -0.03515108674764633, -0.18325157463550568, -0.034466326236724854, 0.025266721844673157, -0.09402826428413391, 0.01642194390296936, 0.028138048946857452, -0.011980491690337658, -0.07170188426971436, -0.009419143199920654, -0.004073587246239185, 0.009590644389390945, -0.013207336887717247, 0.08206959813833237, -0.03723668307065964, 0.010295603424310684, 0.09111830592155457, 0.036642152816057205, -0.009916707873344421, -0.04647798091173172, -0.028069376945495605, 0.047956742346286774, 0.04044436663389206, -0.009996259585022926, 0.014590535312891006, 0.0980866551399231, 0.008715151809155941, -0.0596063956618309, -0.04123453050851822, -0.05091086030006409, 0.04180952534079552, 0.08649201691150665, 0.009031189605593681, 0.005958753637969494, 0.05528274178504944, 0.0314360111951828, 0.022084899246692657, -0.013748683035373688, 0.010637391358613968, 1.4409999999999998, 0.39295762711864385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0]",1,0.35,"प्रिय ग्राहक, Congratulations! You are eligible for a pre-approved offer of Rs 2000 from QuickLoan Finance. कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। quickloan-approve.xyz Loan_Approval.apk",Gujarat,student,generic_phishing,2026-07-15T21:41:58.743093+00:00,2026-07-15T21:41:58.743093+00:00
